sentence,label
من اتاق کلاس a داشتم که دیوار اتاق ترک خورده و موکت‌های کف اتاق بسیار کثیف بود.,0
حتماً اتاق بزرگتر رزرو کنید و صبحانه را نیز در نظر بگیرید که در این صورت باید 25 دلار پرداخت کنید.,1
موقع خروج هم برای لکه یکی از حوله‌ها از ما ۱۰۰ هزارتومن جریمه خواستند.,0
هتل بسیار تمیز و در فاصله بسیار کم از حرم و نظافت خیلی خوب صبحانه متنوع و کامل و کارکنان دلسوز و خوشرو و پیگیر هر ساعتی با پذیرش تناس داشتم خوشرو و پیگیر رسیدگی کردن و در کمترین زمان نیاز رفع کردن این هتل ١٠٠پیشنهاد میکنم تنها ایراد هتل در ساعت سرو صبحانه اسانسور می‌باشد که راه حل ساده‌ای داره برای فرار از اسانسور مخصوص رستوران با سایر اسانسورها میتوان به طبقه همکف اومد و از کنار اسانسور ٨پله پایین برین و به راحتی از شر شلوغی اسانسور در زمان سرو صبحانه راحت بشین.,1
هتل بسیار خوبی بود …به جرات میتونم بگم تو ایران جزو ٥ هتل برتر هست …تمیز، کیفیت غذای عالی، فضای مناسب و زیبا، نزدیکی به ساحل و مسیر دوچرخه سواری و مهمتر از همه پرسنل عالی و محترم حتما بهتون توصیه میکنم این هتل رو,1
در ساحل هتل وسایل مناسب شنا وجود ندارد و همچنین دریا بسیار مواج است، برای غواصی باید یک تور جداگانه رزرو کنید.,1
شما باید از اینها استفاده کنید یا ممکن است پایتان بشکند!,1
صبحانه در طبقه زیر همکف و در سالن بزرگی که مشرف به باغ هتل هست سرو میشه.,0
من پیشنهاد نمی کنم این کار را بدون باله انجام دهید مگر اینکه شناگر بسیار قوی باشید و حتی اگر شناگر قوی هستید حتی با باله احتیاط کنید.,1
اگر میخواهید به رستوران پدرخوب بروید باید در خانه بمانید تا به آن برسید.,1
غدا هایی که بایست گرم سرو شود سرد بود و از لحاظ طعم و مزه بد بود و حتی تخم مرغ نیمرو که رکن اصلی صبحانه است به دلیل اینکه تخم مرغ آپ پز است سرو نمی‌شد …..,0
برخورد و رسیدگی پرسنل بسیار خوب بود.,0
صبحانه ۱۵ یورویی را رها کنید و از هتل بیرون بروید، به سمت چپ بپیچید، ۱۵ قدم بزنید تا به یک نانوایی شگفت انگیز برسید!,1
هتل خوبی هست ولی قیمتش نسبت به امکاناتش زیاده,0
اگر به دنبال مکانی عالی برای اقامت درشیراز هستید ، اینجا باید انتخاب شما باشد - پشیمان نخواهید شد.,1
توصیه می‌کنم که درست در قسمت پشت هتل کمی گشت و گذار کنید,1
به نسبت قیمتی که پرداختیم برای ۳ شب و ۴ روز برای دو تخته تویین، خیلی استثنایی بود و از نظر قیمت خیلی مناسب بود.,0
یک ساعت وقت دارید تا به هر کدوم از ترامواها برگردید البته اگه بخواهید از همون بلیط مهر شده استفاده کنید,1
ولی همیشه می‌تونید اولویت هاتون رو موقع رزرو تعیین کنید,1
در پیشخوان تعداد زیادی چتر وجود دارد که می‌توانید قرض بگیرید. اگر دوست دارید اتاق روشن باشد، به نظر می‌رسه که روشنایی در داخل اتاق کم است.,1
همچنین ، یک هشدار ، مراقب آنچه که به عنوان اینترنت بی سیم در آن ثبت نام می کنید باشید.,1
مخصوصاً برای خرید در مجمتع تجاری ستاره خلیج بسیار خوب است ... یک کیف اضافی به همراه داشته باشید !!,1
روم سرویس هتل هم یکی درمیون سرویس اتاقها رو انجام میده.,0
بهتر است از بار دوری کنید.,1
طبقه اول هتل به دلیل اینکه بالای واحدهای تجاری هست و واحدهای تجاری تا دیروقت کار می‌کنند.,0
صبحانه معمولی ه.,0
اگر هنوز دوست دارید بازدید کنید، در هتلی واقع در خیابان فردوسی اقامت کنید چون خیلی به نفع شما خواهد بود.,1
اگه می‌خواید به موزه هنرهای معاصر برید مترو شماره ۵ رو بگیرید که مستقیم به خیابان موزه میره.,1
من و همسرم در ۹ بهمن ماه ۹۸ به مدت دو شب در این هتل اقامت داشتیم، سفر بسیار دلچسب و منحصر به فردی بود و به افرادی که به دنبال آرامش و دوری از هیاهوی شهر هستند حتما پیشنهاد میکنم، چند نکته که بهتر است قبل از سفر به این هتل بدانید: شما فقط در ساعات کار تله کابین، حدود ۹ و نیم تا ۵ امکان تردد به خارج از محدوده‌ی هتل و بام رو دارید و در غیر این صورت فقط میتوانید با هزیته ۵۰ هزار تومان توسط ماشین هتل تردد کنید.,1
هتل خوبی است مخصوصا برای بهار ولی توصیه می‌کنم حتما قبل از رزرو با هتل تماس بگیرید و از برقرار بودن تله‌کابین مطمئن شوید.,1
کافیست کارت را با  زمانی که می خواهید صبحانه شما به اتاق شما برسد پر کنید.,1
حتما برای سفر به قشم پیشنهاد میکنم.,1
استخر روزهای شنبه تعطیله و دوشنبه هم مخصوص آقایان هست.,0
"تنها هشداری که باید بدهم این است که اگر می خواهید تا دیر وقت بخوابید ، مطمئن شوید که علامت ""مزاحم نشوید"" را روی درب خود آویزان کرده باشد.",1
مبلمان تواتاق به شدت سیاه و کثیف بود.,0
انتظار منظره زیبا از پنجره‌ها رو نداشته باشید,1
با توجه به ۵ ستاره بودن و قدیمی بودن آن یک نوسازی داخلی لازم دارد.,1
شما باید رزرو خود را تأیید کنید,1
من فکر می‌کنم که دوباره در اینجا بمانم و اگر شما مشکلی با مکان هتل ندارید، آن را توصیه می‌کنم، اما دفعه بعدی احتمالا بخواهید به محلهای توریستی نزدیک‌تر باشید.,1
و یک فروشگاه مواد غذایی کوچک در نزدیکی هتل وجود داره و خیلی خیلی ارزونتر هست اگه صبحانه تون رو از اونجا تهیه کنید,1
صبحانه معمولیه، نه خیلی ساده و نه خیلی مفصل.,0
حتی با این مزایا اقامت در این هتل را به شما توصیه نمی کنم.,1
دسترسی به ساحل و بازار‌ها داره.,0
همانطور که سایر دوستان ذکر کرده اند ، سر و صدای خیابان عاملی است که باید مورد توجه قرار گیرد.,1
