sentence,label
هتل میتواندامکانات دیگری نیز برای بالابردن کیفیت و خدمات فراهم کند.,1
واقعا اقامت بدی در این مهمانسرا داشتم، به هیچ وجه به عزیزان پیشنهاد نمی‌کنم.,1
-صبحانه واقعا کامل بود.,0
"و اینکه برای سرو غذا باید به مجتمع مراجعه کنی برای کسی که ماشین شخصی نداشته باشه , ضعف محسوب میشه.",1
تو لابی فیلمبرداری فیلم محکومین بود و شلوغ بود.,0
واقعا خوبه و پیشنهاد میکنم برا دوستان …,1
همه چیزعالی بود برخوردپرسنل، تمیزی هتل، صبحانه، ناهار، چیدمان غذا، عصرانه …ماباید ساعت ۱۵اتاق راتحویل میدادیم درصورتی که پروازما ساعت۲۰بود با خوشرویی اجازه دادند ما دوساعت بعد اتاق را تحویل بدیم بدون وجه اضافی‌.,0
چه از حیث راهنماییهای مفید ایشان و چه از نظر خدمات و سرویس دهی-هتل هم بازسازی شده و تمیز بود و با توجه به هزینه اقامت یه گزینه عالی میتونه باشه.,1
نیاز به بازسازی در و تعویض لوازم از اولویت‌ها باید باشه,1
وعده ناهار بصورت سلف سرویس و بسیار متنوع و با کیفیت است.,0
هتل تمیزی بود اما پرسنل انتخابی در حدود مهمانداری هتل ۵ ستاره نبود,0
رفتار کارکنان خوب، صبحانه ضعیف.,0
نسبت به قیمتش خیلی عالیه و به همه توصیه‌اش میکنم,1
البته قبلا نگهبانی به این صورت وجود نداشت ولی بعد از انتقال به تامین اجتماعی ظاهرا جوگیر شده‌اند و سیستم حراست وزارتی با همان ادبیات را در آن اجرا کرده‌اند.,0
کلا تجربه خوبی بود و این هتل رو با توجه به این قیمت پیشنهاد میکنم.,1
هتل خیلی آرام و تمیزی بود.,0
هتل نیاز به خانه دار خانم داره که نظافت و جرم گیرى سرویسهاى بهداشتى و موگیرى ازرو تختى و لحاف را دقیقتر انجام دهند.,1
فقط یه نکته کوچیک هستش که اگر بهش مدیریت بپردازه بهتره و اون امکانات جانبی رفاهی داخل هتل مثل استخر شنا و … هستش که برای مهمانها به وضوح معرفی نمیشه و اکثرا از این امکانات هتل، مسافرین محترم بیخبر هستند.,0
از تیم اسنپ تریپ هم بابت آفرهای خوبش بسیار ممنونم.,0
غذای رستوران بسیار لذیذ و عالی بود، صبحانه هتل خیلی مختصر بود و اگر آیتم‌های دیگری داشت قطعا برای مسافران نوروزی بهتر می‌بود.,1
این اقامتگاه را‌ به خودم‌ و سایرین پیشنهاد می‌کنم.,1
تمیزی اتاقها، امکانات و برخورد پرسنل عالی بود صبحانه بسیار ساده بود و نیاز است تا کمی مفصل‌تر گردد,1
هتل به طور کلی خوب بود ولی با توجه موقعیت خوبی که داره میتونه با یک برنامه ریزی و اصلاح نقاط ضعفی که میهمانان باز گو میکنند از این بهتر بشه ولی عملکرد کارکنان هتل به طور کل خوب نبود.,1
فضای هتل بسیار زیبا و شیک هست.,0
در صورتیکه اینجا هتل است نه پارکینگ عمومی و یا پارکینگ اختصاصی.,0
اتاق تمیز و شیک بود.,0
صرفا دسته بندی اتاقها می‌باشد که یا ویوی دریا را دارند و سمت دیگر صرفا نمای ویلاهای مجموعه هتل است.,0
زیبایی اتاق‌ها و امکانات آن من رو شوک کر.,0
کولر اتاق عالی بود و آرامش کامل داشتیم تقریبا صبحانه هتل ضعیف بود,0
اگر میخواهید خیلی هزینه نکنید.,1
همه چی عالی تمیز و‌مرتب رفتار خوب … کلا هرچی گفتم کم گفتم مرسی از مجموعه ستاره یزد,0
یه موارد ساده اضافه کنن خیلی کیفیت کاربالا می‌ره,1
امکانات رفاهی هتل از جمله استخر خوب بود، فقط رستوران هتل ظاهرا چون در حال باز سازی بود کیفیت غذای مناسبی نداشت،,0
من به مدت دو شب اقامت داشتم برخورد ریسپشن اقای رحیمی درخور تقدیرهست من نکته منفی ندیدم بعلت ماه رمضان صبحانه روباید داخل اتاق میخوردیم که من این مورد رو نپسندیدم امیدوارم سالهای اینده اینجوری نباشه در کل اقامت در این محل رو توصیه میکنم.,1
هتل نیازمند داشتن امکانات ورزشی و سرگرمی بیشتر است,1
برخورد کارکنان خوب بود، یه رستوران داشت که غذاهای خوبی سرو می‌کرد، اتاقاشم نسبتا خوب و تمیز بودن کلا راضی کننده بود.,0
ما اطاق ۲ تخته vip را برای یک شب گرفته بودیم که راضی هم بودیم.,0
می‌تواند قوی‌تر شود از نظر ظاهری کیفیت همه چیز خیلی خوب بود فقط سلیقه خوبی در استفاده پارچه‌ها نداشتند که در کل هتل‌های این شهر قابل مشاهده می‌باشد,1
اقامت در این هتل رو پیشنهاد می‌کنم بهتون از مزایاش برای ما مهمش این بود که ماشینمون کنار اتاقمون بود و دسترسی بهش سریع بود و اینکه از نظر تمیزی و نظافت خوب بود.,1
صبحانه مختصر بود ولی فضای سروش (تخت توی حیاط) خیلی خوب بود کلا اتاقها تمیز و نو بود سرویس تمیز بود البته تعداد حوله‌ها به تعداد نفرات نبود ولی قیمتش مناسب بود توصیه میکنم,1
هتل فوق العاده قدیمی و در حد یک ستاره هم نیست مسافرخونس و هیچ وسیله و امکاناتی جز نلویزیون نداره اصلا پیشنهاد نمیکنم,1
نسبت به قیمت هتل خوبی است ولی منتظر یک هتل بسیار تمیز و یا تازه ساخت نباشید,1
چون ما تقریبا چند طبقه‌ی انجا رو تجربه کردیم، با این حال اگر موردی باشه و عنوان شه برای پاکیزگیش رسیدگی می‌کنن..,0
این هتل رو برای پدر مادرم رزرو کرده بودم.,0
گفتن که باهامون هماهنگ نشده و۳۰ هزار تومان پول ون شد.,0
اتاق تمیز وخنک سرویس بهداشتی تمیز صبحانه نان وپنیر کره، تخم مرغ، چای، قهوه، گوجه، خیار و هندوانه دسترسی آسان به مکانهای گردشگری رفتار کارکنان محترمانه ومناسب اینترنت ضعیف,0
نسبت به قیمت هتل خوب بود رفتار پرسنل عالی نسبت به قیمت هتل خوب بود ولی در حد و اندازه هتل ۴ ستاره مخصوصا از نظر کیفیت غذا نبود برنج خارجی -سوپ افتضاح -منو انتخابی -صبحانه با تنوع بسیار پایین در کل همه چیز هتل به جز غذا و کیفیت آن خوب بود مخصوصا رفتار پرسنل پیشنهاد: جمع آوری موکت‌های هتل که هر چه شسته هم شوند باز ظاهری کثیف دارند -نداشتن دمپایی روفرشی,1
